second,upload_bytes,download_bytes,total_bytes,spike
2026-05-10 19:15:00+03:00,246,0.0,246.0,False
2026-05-10 19:15:05+03:00,246,0.0,246.0,False
2026-05-10 19:15:10+03:00,246,0.0,246.0,False
2026-05-10 19:15:15+03:00,246,0.0,246.0,False
2026-05-10 19:15:21+03:00,423,123.0,546.0,False
2026-05-10 19:15:26+03:00,288,42.0,330.0,False
2026-05-10 19:15:31+03:00,246,0.0,246.0,False
2026-05-10 19:15:36+03:00,246,0.0,246.0,False
2026-05-10 19:15:41+03:00,246,0.0,246.0,False
2026-05-10 19:15:46+03:00,246,0.0,246.0,False
2026-05-10 19:15:51+03:00,246,0.0,246.0,False
2026-05-10 19:15:56+03:00,246,0.0,246.0,False
2026-05-10 19:16:01+03:00,246,0.0,246.0,False
2026-05-10 19:16:06+03:00,246,0.0,246.0,False
2026-05-10 19:16:11+03:00,246,0.0,246.0,False
2026-05-10 19:16:16+03:00,246,0.0,246.0,False
2026-05-10 19:16:21+03:00,423,123.0,546.0,False
2026-05-10 19:16:26+03:00,288,42.0,330.0,False
2026-05-10 19:16:31+03:00,246,0.0,246.0,False
2026-05-10 19:16:36+03:00,246,0.0,246.0,False
2026-05-10 19:16:41+03:00,246,0.0,246.0,False
2026-05-10 19:16:46+03:00,246,0.0,246.0,False
2026-05-10 19:16:51+03:00,246,0.0,246.0,False
2026-05-10 19:16:56+03:00,246,0.0,246.0,False
2026-05-10 19:17:01+03:00,1129,423.0,1552.0,True
2026-05-10 19:17:06+03:00,288,42.0,330.0,False
2026-05-10 19:17:11+03:00,246,0.0,246.0,False
2026-05-10 19:17:16+03:00,246,0.0,246.0,False
2026-05-10 19:17:21+03:00,423,123.0,546.0,False
2026-05-10 19:17:26+03:00,246,0.0,246.0,False
2026-05-10 19:17:31+03:00,246,0.0,246.0,False
2026-05-10 19:17:35+03:00,813,423.0,1236.0,True
2026-05-10 19:17:36+03:00,246,0.0,246.0,False
2026-05-10 19:17:40+03:00,42,42.0,84.0,False
2026-05-10 19:17:41+03:00,246,0.0,246.0,False
2026-05-10 19:17:46+03:00,246,0.0,246.0,False
2026-05-10 19:17:51+03:00,246,0.0,246.0,False
2026-05-10 19:17:56+03:00,246,0.0,246.0,False
2026-05-10 19:18:01+03:00,246,0.0,246.0,False
2026-05-10 19:18:06+03:00,246,0.0,246.0,False
2026-05-10 19:18:11+03:00,246,0.0,246.0,False
2026-05-10 19:18:16+03:00,246,0.0,246.0,False
2026-05-10 19:18:21+03:00,423,123.0,546.0,False
2026-05-10 19:18:26+03:00,246,0.0,246.0,False
2026-05-10 19:18:31+03:00,246,0.0,246.0,False
2026-05-10 19:18:33+03:00,829,423.0,1252.0,True
2026-05-10 19:18:36+03:00,246,0.0,246.0,False
2026-05-10 19:18:38+03:00,42,42.0,84.0,False
2026-05-10 19:18:41+03:00,246,0.0,246.0,False
2026-05-10 19:18:46+03:00,535,123.0,658.0,False
2026-05-10 19:18:51+03:00,246,0.0,246.0,False
2026-05-10 19:18:56+03:00,246,0.0,246.0,False
2026-05-10 19:19:00+03:00,813,423.0,1236.0,True
2026-05-10 19:19:01+03:00,246,0.0,246.0,False
2026-05-10 19:19:06+03:00,246,0.0,246.0,False
2026-05-10 19:19:11+03:00,246,0.0,246.0,False
2026-05-10 19:19:16+03:00,246,0.0,246.0,False
2026-05-10 19:19:21+03:00,1729,1261.0,2990.0,True
2026-05-10 19:19:26+03:00,288,42.0,330.0,False
2026-05-10 19:19:31+03:00,246,0.0,246.0,False
2026-05-10 19:19:36+03:00,246,0.0,246.0,False
2026-05-10 19:19:41+03:00,246,0.0,246.0,False
2026-05-10 19:19:46+03:00,246,0.0,246.0,False
2026-05-10 19:19:51+03:00,246,0.0,246.0,False
2026-05-10 19:19:56+03:00,246,0.0,246.0,False
2026-05-10 19:20:01+03:00,246,0.0,246.0,False
2026-05-10 19:20:05+03:00,829,369.0,1198.0,True
2026-05-10 19:20:06+03:00,246,0.0,246.0,False
2026-05-10 19:20:11+03:00,246,0.0,246.0,False
2026-05-10 19:20:16+03:00,246,0.0,246.0,False
2026-05-10 19:20:21+03:00,1182,546.0,1728.0,True
2026-05-10 19:20:26+03:00,288,42.0,330.0,False
2026-05-10 19:20:31+03:00,246,0.0,246.0,False
2026-05-10 19:20:36+03:00,246,0.0,246.0,False
2026-05-10 19:20:41+03:00,1075,423.0,1498.0,True
2026-05-10 19:20:46+03:00,246,0.0,246.0,False
2026-05-10 19:20:51+03:00,246,0.0,246.0,False
2026-05-10 19:20:56+03:00,246,0.0,246.0,False
2026-05-10 19:21:00+03:00,705,0.0,705.0,False
2026-05-10 19:21:01+03:00,354,423.0,777.0,True
2026-05-10 19:21:06+03:00,246,0.0,246.0,False
2026-05-10 19:21:11+03:00,246,0.0,246.0,False
2026-05-10 19:21:16+03:00,246,0.0,246.0,False
2026-05-10 19:21:21+03:00,423,123.0,546.0,False
2026-05-10 19:21:26+03:00,288,42.0,330.0,False
2026-05-10 19:21:31+03:00,246,0.0,246.0,False
2026-05-10 19:21:36+03:00,246,0.0,246.0,False
2026-05-10 19:21:41+03:00,246,0.0,246.0,False
2026-05-10 19:21:46+03:00,246,0.0,246.0,False
2026-05-10 19:21:51+03:00,246,0.0,246.0,False
2026-05-10 19:21:56+03:00,246,0.0,246.0,False
2026-05-10 19:22:01+03:00,246,0.0,246.0,False
2026-05-10 19:22:06+03:00,246,0.0,246.0,False
2026-05-10 19:22:11+03:00,246,0.0,246.0,False
2026-05-10 19:22:16+03:00,246,0.0,246.0,False
2026-05-10 19:22:21+03:00,423,123.0,546.0,False
2026-05-10 19:22:26+03:00,288,42.0,330.0,False
2026-05-10 19:22:31+03:00,246,0.0,246.0,False
2026-05-10 19:22:36+03:00,246,0.0,246.0,False
2026-05-10 19:22:41+03:00,246,0.0,246.0,False
2026-05-10 19:22:46+03:00,246,0.0,246.0,False
2026-05-10 19:22:51+03:00,246,0.0,246.0,False
2026-05-10 19:22:56+03:00,246,0.0,246.0,False
2026-05-10 19:23:01+03:00,246,0.0,246.0,False
2026-05-10 19:23:05+03:00,267,289.0,556.0,False
2026-05-10 19:23:06+03:00,246,0.0,246.0,False
2026-05-10 19:23:11+03:00,246,0.0,246.0,False
2026-05-10 19:23:13+03:00,566,718.0,1284.0,True
2026-05-10 19:23:16+03:00,246,0.0,246.0,False
2026-05-10 19:23:21+03:00,533,337.0,870.0,True
2026-05-10 19:23:26+03:00,288,42.0,330.0,False
2026-05-10 19:23:31+03:00,356,160.0,516.0,False
2026-05-10 19:23:36+03:00,246,0.0,246.0,False
2026-05-10 19:23:41+03:00,356,160.0,516.0,False
2026-05-10 19:23:46+03:00,246,0.0,246.0,False
2026-05-10 19:23:51+03:00,356,160.0,516.0,False
2026-05-10 19:23:56+03:00,246,0.0,246.0,False
2026-05-10 19:24:00+03:00,1455,557.0,2012.0,True
2026-05-10 19:24:01+03:00,410,406.0,816.0,True
2026-05-10 19:24:06+03:00,288,42.0,330.0,False
2026-05-10 19:24:11+03:00,356,160.0,516.0,False
2026-05-10 19:24:16+03:00,246,0.0,246.0,False
2026-05-10 19:24:21+03:00,533,283.0,816.0,True
2026-05-10 19:24:26+03:00,246,0.0,246.0,False
2026-05-10 19:24:31+03:00,356,160.0,516.0,False
2026-05-10 19:24:36+03:00,246,0.0,246.0,False
2026-05-10 19:24:41+03:00,356,160.0,516.0,False
2026-05-10 19:24:46+03:00,246,0.0,246.0,False
2026-05-10 19:24:51+03:00,356,160.0,516.0,False
2026-05-10 19:24:56+03:00,246,0.0,246.0,False
2026-05-10 19:25:00+03:00,1493,691.0,2184.0,True
2026-05-10 19:25:01+03:00,725,177.0,902.0,True
2026-05-10 19:25:05+03:00,42,42.0,84.0,False
2026-05-10 19:25:06+03:00,246,0.0,246.0,False
2026-05-10 19:25:10+03:00,110,160.0,270.0,False
2026-05-10 19:25:11+03:00,246,0.0,246.0,False
2026-05-10 19:25:16+03:00,246,0.0,246.0,False
2026-05-10 19:25:20+03:00,110,160.0,270.0,False
2026-05-10 19:25:21+03:00,423,123.0,546.0,False
2026-05-10 19:25:26+03:00,246,0.0,246.0,False
2026-05-10 19:25:30+03:00,110,160.0,270.0,False
2026-05-10 19:25:31+03:00,246,0.0,246.0,False
2026-05-10 19:25:36+03:00,246,0.0,246.0,False
2026-05-10 19:25:40+03:00,110,160.0,270.0,False
2026-05-10 19:25:41+03:00,246,0.0,246.0,False
2026-05-10 19:25:46+03:00,246,0.0,246.0,False
2026-05-10 19:25:50+03:00,110,160.0,270.0,False
2026-05-10 19:25:51+03:00,246,0.0,246.0,False
2026-05-10 19:25:53+03:00,150,96.0,246.0,False
2026-05-10 19:25:56+03:00,770,718.0,1488.0,True
2026-05-10 19:26:00+03:00,535,449.0,984.0,True
2026-05-10 19:26:01+03:00,1220,354.0,1574.0,True
2026-05-10 19:26:04+03:00,110,160.0,270.0,False
2026-05-10 19:26:06+03:00,288,42.0,330.0,False
2026-05-10 19:26:11+03:00,246,0.0,246.0,False
2026-05-10 19:26:14+03:00,110,160.0,270.0,False
2026-05-10 19:26:16+03:00,246,0.0,246.0,False
2026-05-10 19:26:21+03:00,423,123.0,546.0,False
2026-05-10 19:26:24+03:00,110,160.0,270.0,False
2026-05-10 19:26:26+03:00,246,0.0,246.0,False
2026-05-10 19:26:31+03:00,246,0.0,246.0,False
2026-05-10 19:26:33+03:00,479,177.0,656.0,False
2026-05-10 19:26:34+03:00,110,160.0,270.0,False
2026-05-10 19:26:36+03:00,246,0.0,246.0,False
2026-05-10 19:26:41+03:00,246,0.0,246.0,False
2026-05-10 19:26:44+03:00,110,160.0,270.0,False
2026-05-10 19:26:46+03:00,246,0.0,246.0,False
2026-05-10 19:26:51+03:00,246,0.0,246.0,False
2026-05-10 19:26:54+03:00,110,160.0,270.0,False
2026-05-10 19:26:56+03:00,246,0.0,246.0,False
2026-05-10 19:27:01+03:00,246,0.0,246.0,False
2026-05-10 19:27:04+03:00,110,160.0,270.0,False
2026-05-10 19:27:06+03:00,246,0.0,246.0,False
2026-05-10 19:27:08+03:00,1700,600.0,2300.0,True
2026-05-10 19:27:11+03:00,246,0.0,246.0,False
2026-05-10 19:27:13+03:00,42,42.0,84.0,False
2026-05-10 19:27:14+03:00,110,160.0,270.0,False
2026-05-10 19:27:16+03:00,246,0.0,246.0,False
2026-05-10 19:27:21+03:00,423,123.0,546.0,False
2026-05-10 19:27:24+03:00,110,160.0,270.0,False
2026-05-10 19:27:26+03:00,246,0.0,246.0,False
2026-05-10 19:27:31+03:00,246,0.0,246.0,False
2026-05-10 19:27:34+03:00,110,160.0,270.0,False
2026-05-10 19:27:36+03:00,246,0.0,246.0,False
2026-05-10 19:27:41+03:00,246,0.0,246.0,False
2026-05-10 19:27:44+03:00,110,160.0,270.0,False
2026-05-10 19:27:46+03:00,246,0.0,246.0,False
2026-05-10 19:27:51+03:00,246,0.0,246.0,False
2026-05-10 19:27:54+03:00,110,160.0,270.0,False
2026-05-10 19:27:56+03:00,246,0.0,246.0,False
2026-05-10 19:28:01+03:00,246,0.0,246.0,False
2026-05-10 19:28:03+03:00,479,177.0,656.0,False
2026-05-10 19:28:04+03:00,110,160.0,270.0,False
2026-05-10 19:28:06+03:00,246,0.0,246.0,False
2026-05-10 19:28:08+03:00,42,42.0,84.0,False
2026-05-10 19:28:11+03:00,246,0.0,246.0,False
2026-05-10 19:28:14+03:00,110,160.0,270.0,False
2026-05-10 19:28:16+03:00,246,0.0,246.0,False
2026-05-10 19:28:21+03:00,423,123.0,546.0,False
2026-05-10 19:28:24+03:00,110,160.0,270.0,False
2026-05-10 19:28:25+03:00,110,160.0,270.0,False
2026-05-10 19:28:26+03:00,246,0.0,246.0,False
2026-05-10 19:28:29+03:00,219,54.0,273.0,False
2026-05-10 19:28:30+03:00,267,289.0,556.0,False
2026-05-10 19:28:31+03:00,246,0.0,246.0,False
2026-05-10 19:28:34+03:00,42,42.0,84.0,False
2026-05-10 19:28:35+03:00,152,202.0,354.0,False
2026-05-10 19:28:36+03:00,246,0.0,246.0,False
2026-05-10 19:28:41+03:00,246,0.0,246.0,False
2026-05-10 19:28:45+03:00,110,160.0,270.0,False
2026-05-10 19:28:46+03:00,246,0.0,246.0,False
2026-05-10 19:28:51+03:00,246,0.0,246.0,False
2026-05-10 19:28:55+03:00,164,160.0,324.0,False
2026-05-10 19:28:56+03:00,246,0.0,246.0,False
2026-05-10 19:29:00+03:00,1988,1034.0,3022.0,True
2026-05-10 19:29:01+03:00,246,0.0,246.0,False
2026-05-10 19:29:05+03:00,152,202.0,354.0,False
2026-05-10 19:29:06+03:00,246,0.0,246.0,False
2026-05-10 19:29:11+03:00,246,0.0,246.0,False
2026-05-10 19:29:15+03:00,110,160.0,270.0,False
2026-05-10 19:29:16+03:00,246,0.0,246.0,False
2026-05-10 19:29:21+03:00,423,123.0,546.0,False
2026-05-10 19:29:25+03:00,110,160.0,270.0,False
2026-05-10 19:29:26+03:00,246,0.0,246.0,False
2026-05-10 19:29:30+03:00,589,337.0,926.0,True
2026-05-10 19:29:31+03:00,246,0.0,246.0,False
2026-05-10 19:29:35+03:00,42,42.0,84.0,False
2026-05-10 19:29:36+03:00,246,0.0,246.0,False
2026-05-10 19:29:40+03:00,110,160.0,270.0,False
2026-05-10 19:29:41+03:00,246,0.0,246.0,False
2026-05-10 19:29:46+03:00,246,0.0,246.0,False
2026-05-10 19:29:50+03:00,110,160.0,270.0,False
2026-05-10 19:29:51+03:00,246,0.0,246.0,False
2026-05-10 19:29:56+03:00,246,0.0,246.0,False
2026-05-10 19:29:59+03:00,110,160.0,270.0,False
2026-05-10 19:30:00+03:00,479,177.0,656.0,False
2026-05-10 19:30:01+03:00,246,0.0,246.0,False
2026-05-10 19:30:05+03:00,42,42.0,84.0,False
2026-05-10 19:30:06+03:00,246,0.0,246.0,False
2026-05-10 19:30:09+03:00,110,160.0,270.0,False
2026-05-10 19:30:11+03:00,246,0.0,246.0,False
2026-05-10 19:30:16+03:00,246,0.0,246.0,False
2026-05-10 19:30:19+03:00,110,160.0,270.0,False
2026-05-10 19:30:21+03:00,423,123.0,546.0,False
2026-05-10 19:30:26+03:00,246,0.0,246.0,False
2026-05-10 19:30:29+03:00,110,160.0,270.0,False
2026-05-10 19:30:31+03:00,246,0.0,246.0,False
2026-05-10 19:30:36+03:00,246,0.0,246.0,False
2026-05-10 19:30:39+03:00,110,160.0,270.0,False
2026-05-10 19:30:41+03:00,246,0.0,246.0,False
2026-05-10 19:30:46+03:00,246,0.0,246.0,False
2026-05-10 19:30:49+03:00,110,160.0,270.0,False
2026-05-10 19:30:51+03:00,246,0.0,246.0,False
2026-05-10 19:30:53+03:00,479,177.0,656.0,False
2026-05-10 19:30:56+03:00,246,0.0,246.0,False
2026-05-10 19:30:58+03:00,42,42.0,84.0,False
2026-05-10 19:30:59+03:00,110,160.0,270.0,False
2026-05-10 19:31:00+03:00,479,177.0,656.0,False
2026-05-10 19:31:01+03:00,246,0.0,246.0,False
2026-05-10 19:31:06+03:00,246,0.0,246.0,False
2026-05-10 19:31:09+03:00,110,160.0,270.0,False
2026-05-10 19:31:11+03:00,246,0.0,246.0,False
2026-05-10 19:31:16+03:00,246,0.0,246.0,False
2026-05-10 19:31:19+03:00,152,202.0,354.0,False
2026-05-10 19:31:21+03:00,369,123.0,492.0,False
2026-05-10 19:31:22+03:00,54,0.0,54.0,False
2026-05-10 19:31:26+03:00,288,42.0,330.0,False
2026-05-10 19:31:29+03:00,110,160.0,270.0,False
2026-05-10 19:31:31+03:00,246,0.0,246.0,False
2026-05-10 19:31:36+03:00,246,0.0,246.0,False
2026-05-10 19:31:39+03:00,110,160.0,270.0,False
2026-05-10 19:31:41+03:00,246,0.0,246.0,False
2026-05-10 19:31:46+03:00,246,0.0,246.0,False
2026-05-10 19:31:49+03:00,110,160.0,270.0,False
2026-05-10 19:31:51+03:00,246,0.0,246.0,False
2026-05-10 19:31:56+03:00,246,0.0,246.0,False
2026-05-10 19:31:59+03:00,110,160.0,270.0,False
2026-05-10 19:32:00+03:00,479,177.0,656.0,False
2026-05-10 19:32:01+03:00,246,0.0,246.0,False
2026-05-10 19:32:05+03:00,42,42.0,84.0,False
2026-05-10 19:32:06+03:00,246,0.0,246.0,False
2026-05-10 19:32:09+03:00,110,160.0,270.0,False
2026-05-10 19:32:11+03:00,246,0.0,246.0,False
2026-05-10 19:32:16+03:00,246,0.0,246.0,False
2026-05-10 19:32:19+03:00,110,160.0,270.0,False
2026-05-10 19:32:21+03:00,369,123.0,492.0,False
2026-05-10 19:32:22+03:00,54,0.0,54.0,False
2026-05-10 19:32:23+03:00,479,177.0,656.0,False
2026-05-10 19:32:26+03:00,246,0.0,246.0,False
2026-05-10 19:32:29+03:00,110,160.0,270.0,False
2026-05-10 19:32:31+03:00,246,0.0,246.0,False
2026-05-10 19:32:36+03:00,246,0.0,246.0,False
2026-05-10 19:32:39+03:00,110,160.0,270.0,False
2026-05-10 19:32:41+03:00,246,0.0,246.0,False
2026-05-10 19:32:46+03:00,246,0.0,246.0,False
2026-05-10 19:32:49+03:00,110,160.0,270.0,False
2026-05-10 19:32:51+03:00,246,0.0,246.0,False
2026-05-10 19:32:56+03:00,246,0.0,246.0,False
2026-05-10 19:32:59+03:00,164,160.0,324.0,False
2026-05-10 19:33:00+03:00,589,449.0,1038.0,True
2026-05-10 19:33:01+03:00,1575,531.0,2106.0,True
2026-05-10 19:33:05+03:00,42,42.0,84.0,False
2026-05-10 19:33:06+03:00,246,0.0,246.0,False
2026-05-10 19:33:09+03:00,110,160.0,270.0,False
2026-05-10 19:33:11+03:00,246,0.0,246.0,False
2026-05-10 19:33:16+03:00,246,0.0,246.0,False
2026-05-10 19:33:19+03:00,110,160.0,270.0,False
2026-05-10 19:33:21+03:00,369,123.0,492.0,False
2026-05-10 19:33:22+03:00,54,0.0,54.0,False
2026-05-10 19:33:26+03:00,246,0.0,246.0,False
2026-05-10 19:33:29+03:00,110,160.0,270.0,False
2026-05-10 19:33:31+03:00,246,0.0,246.0,False
2026-05-10 19:33:36+03:00,246,0.0,246.0,False
2026-05-10 19:33:39+03:00,110,160.0,270.0,False
2026-05-10 19:33:41+03:00,246,0.0,246.0,False
2026-05-10 19:33:46+03:00,246,0.0,246.0,False
2026-05-10 19:33:49+03:00,110,160.0,270.0,False
2026-05-10 19:33:51+03:00,246,0.0,246.0,False
2026-05-10 19:33:56+03:00,246,0.0,246.0,False
2026-05-10 19:33:59+03:00,152,202.0,354.0,False
2026-05-10 19:34:01+03:00,246,0.0,246.0,False
2026-05-10 19:34:06+03:00,246,0.0,246.0,False
2026-05-10 19:34:09+03:00,110,160.0,270.0,False
2026-05-10 19:34:11+03:00,246,0.0,246.0,False
2026-05-10 19:34:16+03:00,246,0.0,246.0,False
2026-05-10 19:34:19+03:00,110,160.0,270.0,False
2026-05-10 19:34:21+03:00,369,123.0,492.0,False
2026-05-10 19:34:22+03:00,54,0.0,54.0,False
2026-05-10 19:34:26+03:00,246,0.0,246.0,False
2026-05-10 19:34:27+03:00,42,42.0,84.0,False
2026-05-10 19:34:29+03:00,110,160.0,270.0,False
2026-05-10 19:34:30+03:00,1934,980.0,2914.0,True
2026-05-10 19:34:31+03:00,246,0.0,246.0,False
2026-05-10 19:34:36+03:00,246,0.0,246.0,False
2026-05-10 19:34:39+03:00,110,160.0,270.0,False
2026-05-10 19:34:41+03:00,246,0.0,246.0,False
2026-05-10 19:34:46+03:00,246,0.0,246.0,False
2026-05-10 19:34:49+03:00,110,160.0,270.0,False
2026-05-10 19:34:51+03:00,246,0.0,246.0,False
2026-05-10 19:34:54+03:00,1383,585.0,1968.0,True
2026-05-10 19:34:55+03:00,479,177.0,656.0,False
2026-05-10 19:34:56+03:00,246,0.0,246.0,False
2026-05-10 19:34:59+03:00,152,202.0,354.0,False
2026-05-10 19:35:01+03:00,246,0.0,246.0,False
2026-05-10 19:35:06+03:00,246,0.0,246.0,False
2026-05-10 19:35:09+03:00,110,160.0,270.0,False
2026-05-10 19:35:11+03:00,246,0.0,246.0,False
2026-05-10 19:35:17+03:00,246,0.0,246.0,False
2026-05-10 19:35:18+03:00,110,160.0,270.0,False
2026-05-10 19:35:21+03:00,369,123.0,492.0,False
2026-05-10 19:35:22+03:00,54,0.0,54.0,False
2026-05-10 19:35:26+03:00,246,0.0,246.0,False
2026-05-10 19:35:28+03:00,110,160.0,270.0,False
2026-05-10 19:35:31+03:00,246,0.0,246.0,False
2026-05-10 19:35:32+03:00,108,54.0,162.0,False
2026-05-10 19:35:36+03:00,246,0.0,246.0,False
2026-05-10 19:35:41+03:00,246,0.0,246.0,False
2026-05-10 19:35:46+03:00,246,0.0,246.0,False
2026-05-10 19:35:51+03:00,246,0.0,246.0,False
2026-05-10 19:35:56+03:00,246,0.0,246.0,False
